,C,H,O,N,C13,S,P,Na,MolForm,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,kmass,kdefect,NOSC,GFE,AI,AI_Mod,DBE,DBE_O,DBE_AI,ElComposition,bs1_class,bs2_class,bs3_class
493.019676,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.469165825345,0.530834174654785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.0258869,20,14,15,0,0,0,0,0,C20H14O15,0.75,0.7,0,0,NA,492.475369790199,0.524630209801217,0.8,37.5,0,0.52,14,-1,-1,CHO,Tannin,Cond Hydrocarbon,Other
493.0262223,20,14,15,0,0,0,0,0,C20H14O15,0.75,0.7,0,0,NA,492.475704815688,0.524295184311882,0.8,37.5,0,0.52,14,-1,-1,CHO,Tannin,Cond Hydrocarbon,Other
493.0429543,26,22,2,0,0,4,0,0,C26H22O2S4,0.0769230769230769,0.846153846153846,0,0,NA,492.492418132587,0.507581867412512,-0.384615384615385,71.2615384615385,0.5,0.523809523809524,16,14,10,CHOS,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
493.0432575,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.492720994032,0.507279005968371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.0520097,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.501463421247,0.49853657875309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.052894,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.50234673383,0.497653266170346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.054313,25,22,1,2,0,4,0,0,C25H22N2OS4,0.04,0.88,0.08,0,NA,492.503764149362,0.496235850638413,-0.24,67.14,0.5,0.513513513513513,16,15,9,CHNOS,Other,Unsat Hydrocarbon,Other
493.0623171,21,18,14,0,0,0,0,0,C21H18O14,0.666666666666667,0.857142857142857,0,0,NA,492.511759311912,0.488240688088013,0.476190476190476,46.7285714285714,0,0.428571428571429,13,-1,-1,CHO,Tannin,Tannin,Other
493.062587,21,18,14,0,0,0,0,0,C21H18O14,0.666666666666667,0.857142857142857,0,0,NA,492.512028910539,0.4879710894607,0.476190476190476,46.7285714285714,0,0.428571428571429,13,-1,-1,CHO,Tannin,Tannin,Other
493.0754072,18,23,14,0,0,0,1,0,C18H23O14P,0.777777777777778,1.27777777777778,0,0.0555555555555556,0,492.524834795389,0.475165204610619,0,60.3,0,0,8,-6,-7,CHOP,Tannin,Tannin,Phytochemical
493.0758082,19,27,9,0,0,2,1,0,C19H27O9S2P,0.473684210526316,1.42105263157895,0,0.0526315789473684,0,492.525235347629,0.474764652370766,-0.526315789473684,75.3,0,0,7,-2,-5,CHOSP,Lignin,Lignin,Lipid
493.0762425,19,27,9,0,0,2,1,0,C19H27O9S2P,0.473684210526316,1.42105263157895,0,0.0526315789473684,0,492.525669162686,0.474330837314028,-0.526315789473684,75.3,0,0,7,-2,-5,CHOSP,Lignin,Lignin,Lipid
493.0884261,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.537839158369,0.462160841630634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.0887947,24,18,10,2,0,0,0,0,C24H18N2O10,0.416666666666667,0.75,0.0833333333333333,0,NA,492.538207346787,0.461792653212683,0.333333333333333,50.8,0.416666666666667,0.588235294117647,17,7,5,CHNO,Cond Hydrocarbon,Cond Hydrocarbon,Other
493.0890877,16,32,9,0,0,2,2,0,C16H32O9S2P2,0.5625,2,0,0.125,0,492.538500019621,0.461499980379131,-1.25,95.925,0,0,2,-7,-11,CHOSP,Other,Amino Sugar,Lipid
493.089552,18,38,1,0,0,7,0,0,C18H38OS7,0.0555555555555556,2.11111111111111,0,0,NA,492.538963801179,0.46103619882058,-1.22222222222222,95.1333333333333,0,0,0,-1,-8,CHOS,Lipid,Lipid,Other
493.0902399,33,18,3,0,0,1,0,0,C33H18O3S,0.0909090909090909,0.545454545454545,0,0,NA,492.539650933064,0.460349066935919,-0.303030303030303,68.9363636363636,0.724137931034483,0.737704918032787,25,22,21,CHOS,Other,Cond Hydrocarbon,Other
493.0908056,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.540216001398,0.459783998601552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.0911529,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.5405629136,0.459437086399873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.091419,23,27,6,0,0,2,1,0,C23H27O6S2P,0.260869565217391,1.17391304347826,0,0.0434782608695652,0,492.54082871647,0.459171283529543,-0.695652173913044,80.1260869565217,0.142857142857143,0.294117647058824,11,5,2,CHOSP,Other,Lignin,Phytochemical
493.0917,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.541109402703,0.458890597296602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.092534,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.541942471452,0.458057528548466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.0930165,29,18,8,0,0,0,0,0,C29H18O8,0.275862068965517,0.620689655172414,0,0,NA,492.542424432688,0.45757556731229,-0.068965517241379,62.2655172413793,0.619047619047619,0.68,21,13,13,CHO,Cond Hydrocarbon,Cond Hydrocarbon,Other
493.093397,21,24,8,2,0,0,2,0,C21H24N2O8P2,0.380952380952381,1.14285714285714,0.0952380952380952,0.0952380952380952,1,492.542804507818,0.457195492181995,-0.571428571428571,76.5857142857143,0,0.307692307692308,12,4,0,CHNOP,Lignin,Lignin,Phytochemical
493.0987344,22,22,13,0,0,0,0,0,C22H22O13,0.590909090909091,1,0,0,NA,492.54813594803,0.45186405197046,0.181818181818182,55.1181818181818,0,0.354838709677419,12,-1,-1,CHO,Lignin,Lignin,Other
493.110641,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.560029253014,0.439970746986432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.1118386,23,30,2,2,0,4,0,0,C23H30N2O2S4,0.0869565217391304,1.30434782608696,0.0869565217391304,0,NA,492.561225515763,0.438774484237285,-0.521739130434782,75.1695652173913,0.133333333333333,0.1875,10,8,2,CHNOS,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
493.112164,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.561550552418,0.438449447581831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.1271927,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.576562471237,0.42343752876252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.1275348,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.576904189246,0.423095810754432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.127795,24,31,5,0,0,2,1,0,C24H31O5S2P,0.208333333333333,1.29166666666667,0,0.0416666666666667,0,492.577164098704,0.422835901296082,-0.916666666666667,86.425,0.125,0.243243243243243,10,5,2,CHOSP,Other,Lignin,Phytochemical
493.1295767,22,28,7,2,0,0,2,0,C22H28N2O7P2,0.318181818181818,1.27272727272727,0.0909090909090909,0.0909090909090909,1,492.578943809242,0.421056190758236,-0.818181818181818,83.6181818181818,0,0.241379310344828,11,4,0,CHNOP,Lignin,Lignin,Phytochemical
493.1351601,23,26,12,0,0,0,0,0,C23H26O12,0.521739130434783,1.1304347826087,0,0,NA,492.584520974767,0.415479025232514,-0.0869565217391308,62.7782608695652,0,0.294117647058824,11,-1,-1,CHO,Lignin,Lignin,Other
493.135416,23,26,12,0,0,0,0,0,C23H26O12,0.521739130434783,1.1304347826087,0,0,NA,492.584776589027,0.415223410972715,-0.0869565217391308,62.7782608695652,0,0.294117647058824,11,-1,-1,CHO,Lignin,Lignin,Other
493.138276,22,27,9,2,0,0,1,0,C22H27N2O9P,0.409090909090909,1.22727272727273,0.0909090909090909,0.0454545454545455,2,492.587633395526,0.4123666044743,-0.363636363636363,70.6636363636364,0,0.241379310344828,11,2,-1,CHNOP,Lignin,Lignin,Phytochemical
493.138764,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.58812085062,0.411879149379502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.148283,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.59762922162,0.402370778379918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.1485828,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.597928686861,0.402071313139288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.1636018,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.612930916511,0.387069083488882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.1639777,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.613306396778,0.38669360322217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.1715644,24,30,11,0,0,0,0,0,C24H30O11,0.458333333333333,1.25,0,0,NA,492.620884625401,0.37911537459911,-0.333333333333333,69.8,0,0.243243243243243,10,-1,-1,CHO,Lignin,Lignin,Other
493.171951,27,31,3,2,0,1,1,0,C27H31N2O3SP,0.111111111111111,1.14814814814815,0.0740740740740741,0.037037037037037,2,492.62127079372,0.378729206280184,-0.814814814814815,83.5222222222222,0.35,0.395348837209302,14,11,7,CHNOSP,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical
493.182722,23,30,10,2,0,0,0,0,C23H30N2O10,0.434782608695652,1.30434782608696,0.0869565217391304,0,NA,492.632029766725,0.367970233274946,-0.173913043478261,65.2565217391304,0,0.1875,10,0,-2,CHNO,Lignin,Lignin,Other
493.1846579,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.633963505082,0.366036494918205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.1849583,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.634263569652,0.365736430347511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.1999139,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.649202470096,0.350797529904071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.2002492,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.649537395697,0.350462604303118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.2079182,25,34,10,0,0,0,0,0,C25H34O10,0.4,1.36,0,0,NA,492.657197832423,0.342802167576963,-0.56,76.26,0,0.2,9,-1,-1,CHO,Lignin,Lignin,Other
493.220537,33,34,2,0,0,1,0,0,C33H34O2S,0.0606060606060606,1.03030303030303,0,0,NA,492.669802542158,0.330197457841791,-0.848484848484849,84.4818181818182,0.466666666666667,0.483870967741935,17,15,14,CHOS,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
493.221051,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.670315968221,0.329684031778811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.2214315,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.670696043351,0.329303956648516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.23591,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.685158376529,0.314841623470954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.236347,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.685594888571,0.314405111428982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.2421169,23,46,1,2,0,4,0,0,C23H46N2OS4,0.0434782608695652,2,0.0869565217391304,0,NA,492.691358345849,0.308641654150961,-1.30434782608696,97.4739130434782,0,0,2,1,-5,CHNOS,Lipid,Lipid,Other
493.2424785,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.691719542083,0.30828045791668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.2430505,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.692290903383,0.307709096617032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.244035,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.693274304081,0.306725695918544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.244347,26,38,9,0,0,0,0,0,C26H38O9,0.346153846153846,1.46153846153846,0,0,NA,492.6935859557,0.306414044300482,-0.769230769230769,82.2230769230769,0,0.162790697674419,8,-1,-1,CHO,Protein,Lignin,Other
493.2572865,23,43,9,0,0,0,1,0,C23H43O9P,0.391304347826087,1.8695652173913,0,0.0434782608695652,0,492.706511007338,0.293488992661764,-1.30434782608696,97.4739130434782,0,0,3,-6,-7,CHOP,Protein,Protein,Lipid
493.257625,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.706849129366,0.293150870633895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.289824,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.739012175675,0.260987824324957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.2903302,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.739517810448,0.260482189552363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.290665,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.739852236607,0.260147763393093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.2936785,24,47,8,0,0,0,1,0,C24H47O8P,0.333333333333333,1.95833333333333,0,0.0416666666666667,0,492.742862371706,0.257137628294117,-1.5,103.05,0,0,2,-6,-7,CHOP,Protein,Protein,Lipid
493.2940505,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,492.743233956327,0.256766043672599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.682628,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,493.131377567219,0.868622432780512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493.873589,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,493.322125338461,0.677874661539136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.002742,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,493.451134125067,0.548865874932687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.0575168,20,17,14,1,0,0,0,0,C20H17NO14,0.7,0.85,0.05,0,NA,493.505847763036,0.494152236963714,0.7,40.35,0,0.416666666666667,13,-1,-2,CHNO,Tannin,Tannin,Other
494.058211,23,18,6,3,0,1,1,0,C23H18N3O6SP,0.260869565217391,0.782608695652174,0.130434782608696,0.0434782608695652,3,493.506541187886,0.493458812113602,0,60.3,0.5,0.6,17,11,6,CHNOSP,Cond Hydrocarbon,Cond Hydrocarbon,Other
494.0939989,21,21,13,1,0,0,0,0,C21H21NO13,0.619047619047619,1,0.0476190476190476,0,NA,493.542289126797,0.457710873202529,0.380952380952381,49.4428571428571,0,0.333333333333333,12,-1,-2,CHNO,Lignin,Lignin,Other
494.094353,21,21,13,1,0,0,0,0,C21H21NO13,0.619047619047619,1,0.0476190476190476,0,NA,493.542642831406,0.457357168593717,0.380952380952381,49.4428571428571,0,0.333333333333333,12,-1,-2,CHNO,Lignin,Lignin,Other
494.1024,15,31,11,1,0,1,2,0,C15H31NO11SP2,0.733333333333333,2.06666666666667,0.0666666666666667,0.133333333333333,0.5,493.550680846054,0.449319153945794,-0.933333333333334,86.9,0,0,2,-9,-13,CHNOSP,Carbohydrate,Carbohydrate,Other
494.1149826,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,493.563249396211,0.436750603789335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.1304312,22,25,12,1,0,0,0,0,C22H25NO12,0.545454545454545,1.13636363636364,0.0454545454545455,0,NA,493.578680746166,0.421319253834156,0.0909090909090908,57.7090909090909,0,0.266666666666667,11,-1,-2,CHNO,Lignin,Lignin,Other
494.130728,22,25,12,1,0,0,0,0,C22H25NO12,0.545454545454545,1.13636363636364,0.0454545454545455,0,NA,493.578977214756,0.421022785243679,0.0909090909090908,57.7090909090909,0,0.266666666666667,11,-1,-2,CHNO,Lignin,Lignin,Other
494.152186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,493.600411254562,0.399588745438166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.1668287,23,29,11,1,0,0,0,0,C23H29NO11,0.478260869565217,1.26086956521739,0.0434782608695652,0,NA,493.615037604392,0.384962395607772,-0.173913043478261,65.2565217391304,0,0.212121212121212,10,-1,-2,CHNO,Lignin,Lignin,Other
494.167134,23,29,11,1,0,0,0,0,C23H29NO11,0.478260869565217,1.26086956521739,0.0434782608695652,0,NA,493.615342563491,0.384657436508519,-0.173913043478261,65.2565217391304,0,0.212121212121212,10,-1,-2,CHNO,Lignin,Lignin,Other
494.2031271,24,33,10,1,0,0,0,0,C24H33NO10,0.416666666666667,1.375,0.0416666666666667,0,NA,493.651295473275,0.348704526725498,-0.416666666666667,72.175,0,0.166666666666667,9,-1,-2,CHNO,Lignin,Lignin,Other
494.203468,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,493.651635992623,0.348364007377484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.211525,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,493.659683996104,0.34031600389568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.225503,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,493.673646388145,0.326353611855325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.2451967,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,493.693318097983,0.306681902016692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.260991,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,493.709094761927,0.290905238073208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.2937998,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,493.741866927328,0.258133072672365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.433526,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,493.881437107804,0.118562892195541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.5927811,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.040514382137,0.959485617862867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.6185149,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.066219447546,0.933780552453925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.618833,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.066537192353,0.933462807647174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494.9342575,19,12,8,0,0,4,0,0,C19H12O8S4,0.421052631578947,0.631578947368421,0,0,NA,494.381609486538,0.618390513461748,0.631578947368421,42.3,0.285714285714286,0.545454545454545,14,6,2,CHOS,Cond Hydrocarbon,Cond Hydrocarbon,Other
494.934581,18,10,11,0,0,1,2,0,C18H10O11SP2,0.611111111111111,0.555555555555556,0,0.111111111111111,0,494.381932625315,0.618067374684756,0.222222222222222,53.9666666666667,0.25,0.684210526315789,15,4,1,CHOSP,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical
494.950621,20,5,12,2,0,0,1,0,C20H5N2O12P,0.6,0.25,0.1,0.05,2,494.397954714908,0.602045285092061,1,31.8,1,1,20,8,5,CHNOP,Other,Cond Hydrocarbon,Phytochemical
494.969345,21,9,9,2,0,1,1,0,C21H9N2O9SP,0.428571428571429,0.428571428571429,0.0952380952380952,0.0476190476190476,2,494.416657807522,0.583342192477744,0.571428571428572,44.0142857142857,0.75,0.84,19,10,6,CHNOSP,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical
494.999777,29,9,3,2,0,1,1,0,C29H9N2O3SP,0.103448275862069,0.310344827586207,0.0689655172413793,0.0344827586206897,2,494.447055826879,0.552944173120807,0,60.3,0.909090909090909,0.914893617021277,27,24,20,CHNOSP,Other,Cond Hydrocarbon,Phytochemical
495.0311555,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.478399289366,0.521600710634175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.039525,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.486759443907,0.513240556092626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.039955,25,20,5,0,0,3,0,0,C25H20O5S3,0.2,0.8,0,0,NA,494.487188963766,0.512811036234496,-0.16,64.86,0.470588235294118,0.538461538461538,16,11,8,CHOS,Cond Hydrocarbon,Lignin,Other
495.0416115,20,16,15,0,0,0,0,0,C20H16O15,0.75,0.8,0,0,NA,494.488843614103,0.511156385897209,0.7,40.35,0,0.44,13,-2,-2,CHO,Tannin,Tannin,Other
495.0419138,20,16,15,0,0,0,0,0,C20H16O15,0.75,0.8,0,0,NA,494.489145576552,0.510854423448109,0.7,40.35,0,0.44,13,-2,-2,CHO,Tannin,Tannin,Other
495.053846,20,20,9,2,0,2,0,0,C20H20N2O9S2,0.45,1,0.1,0,NA,494.501064452951,0.4989355470492,0.4,48.9,0,0.304347826086957,12,3,-1,CHNOS,Lignin,Lignin,Other
495.055694,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.502910389457,0.497089610542503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.0566687,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.503884001099,0.496115998901246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.0569916,24,16,12,0,0,0,0,0,C24H16O12,0.5,0.666666666666667,0,0,NA,494.504206540546,0.495793459454262,0.333333333333333,50.8,0.416666666666667,0.611111111111111,17,5,5,CHO,Cond Hydrocarbon,Cond Hydrocarbon,Other
495.0677707,23,16,11,2,0,0,0,0,C23H16N2O11,0.478260869565217,0.695652173913043,0.0869565217391304,0,NA,494.514973604506,0.485026395493662,0.521739130434783,45.4304347826087,0.4,0.612903225806452,17,6,4,CHNO,Cond Hydrocarbon,Cond Hydrocarbon,Other
495.0680697,23,16,11,2,0,0,0,0,C23H16N2O11,0.478260869565217,0.695652173913043,0.0869565217391304,0,NA,494.51527227064,0.48472772935969,0.521739130434783,45.4304347826087,0.4,0.612903225806452,17,6,4,CHNO,Cond Hydrocarbon,Cond Hydrocarbon,Other
495.0692045,13,25,14,2,0,1,1,0,C13H25N2O14SP,1.07692307692308,1.92307692307692,0.153846153846154,0.0769230769230769,2,494.516405803512,0.483594196487502,0.461538461538462,47.1461538461538,0,0,3,-11,-15,CHNOSP,Other,Carbohydrate,Amino Sugar
495.0695923,32,16,4,0,0,1,0,0,C32H16O4S,0.125,0.5,0,0,NA,494.516793170492,0.483206829508447,-0.1875,65.64375,0.740740740740741,0.758620689655172,25,21,20,CHOS,Cond Hydrocarbon,Cond Hydrocarbon,Other
495.0700356,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.517235975499,0.48276402450125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.0703715,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.51757150043,0.482428499570119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.0780191,21,20,14,0,0,0,0,0,C21H20O14,0.666666666666667,0.952380952380952,0,0,NA,494.525210561051,0.474789438948619,0.380952380952381,49.4428571428571,0,0.357142857142857,12,-2,-2,CHO,Tannin,Tannin,Other
495.086377,17,36,4,0,0,6,0,0,C17H36O4S6,0.235294117647059,2.11764705882353,0,0,NA,494.533559128546,0.466440871454381,-0.941176470588236,87.1235294117647,0,0,0,-4,-10,CHOS,Lipid,Lipid,Other
495.0892843,20,20,13,2,0,0,0,0,C20H20N2O13,0.65,1,0.1,0,NA,494.536463182228,0.463536817771626,0.6,43.2,0,0.304347826086957,12,-1,-3,CHNO,Lignin,Lignin,Other
495.089727,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.536905387906,0.46309461209438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.0909872,18,25,14,0,0,0,1,0,C18H25O14P,0.777777777777778,1.38888888888889,0,0.0555555555555556,0,494.538164180755,0.461835819244982,-0.111111111111111,63.4666666666667,0,0,7,-7,-8,CHOP,Other,Tannin,Other
495.091346,21,26,6,2,0,1,2,0,C21H26N2O6SP2,0.285714285714286,1.23809523809524,0.0952380952380952,0.0952380952380952,1,494.538522580116,0.461477419884261,-0.761904761904762,82.0142857142857,0,0.230769230769231,11,5,0,CHNOSP,Lignin,Lignin,Phytochemical
495.091831,19,29,9,0,0,2,1,0,C19H29O9S2P,0.473684210526316,1.52631578947368,0,0.0526315789473684,0,494.53900703856,0.460992961439558,-0.631578947368421,78.3,0,0,6,-3,-6,CHOSP,Protein,Protein,Lipid
495.0927036,17,24,13,2,0,1,0,0,C17H24N2O13S,0.764705882352941,1.41176470588235,0.117647058823529,0,NA,494.539878664207,0.460121335792508,0.588235294117647,43.5352941176471,0,0,7,-6,-9,CHNOS,Other,Tannin,Other
495.0932256,25,20,11,0,0,0,0,0,C25H20O11,0.44,0.8,0,0,NA,494.540400081338,0.459599918662377,0.0800000000000001,58.02,0.357142857142857,0.538461538461538,16,5,5,CHO,Cond Hydrocarbon,Lignin,Other
495.093543,25,20,11,0,0,0,0,0,C25H20O11,0.44,0.8,0,0,NA,494.540717126926,0.459282873074017,0.0800000000000001,58.02,0.357142857142857,0.538461538461538,16,5,5,CHO,Cond Hydrocarbon,Lignin,Other
495.104023,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.551185424864,0.448814575135714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.1063425,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.55350233489,0.446497665110087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.106626,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.553785518331,0.446214481668733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.1144416,22,24,13,0,0,0,0,0,C22H24O13,0.590909090909091,1.09090909090909,0,0,NA,494.561592391363,0.438407608637476,0.0909090909090908,57.7090909090909,0,0.290322580645161,11,-2,-2,CHO,Lignin,Lignin,Other
495.1235518,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.570692418832,0.429307581168246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.125798,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.572936110705,0.427063889295255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.12647,22,28,7,2,0,2,0,0,C22H28N2O7S2,0.318181818181818,1.27272727272727,0.0909090909090909,0,NA,494.573607360344,0.426392639656399,-0.181818181818182,65.4818181818182,0,0.172413793103448,10,3,-1,CHNOS,Lignin,Lignin,Other
495.127402,19,29,13,0,0,0,1,0,C19H29O13P,0.684210526315789,1.52631578947368,0,0.0526315789473684,0,494.574538319664,0.4254616803359,-0.421052631578948,72.3,0,0,6,-7,-8,CHOP,Carbohydrate,Amino Sugar,Other
495.1277557,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,494.574891624719,0.425108375280502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
